-0.314113	 0.000000 	 0.098667	  
0.101842	 0.159154 	 0.035702	  
-0.076239	 -0.079577 	 0.012145	  
0.011778	 0.053050 	 0.002953	  
-0.177290	 -0.039788 	 0.033015	  
0.004573	 0.281828 	 0.079448	  
0.144235	 -0.026524 	 0.021507	  
0.002588	 0.022732 	 0.000523	  
0.040358	 -0.019892 	 0.002024	  
0.001771	 0.017678 	 0.000316	  
0.020769	 -0.015912 	 0.000685	  
0.001358	 0.014461 	 0.000211	  
0.012923	 -0.013259 	 0.000343	  
0.001120	 0.012234 	 0.000151	  
0.008856	 -0.011364 	 0.000208	  
0.000971	 0.010600 	 0.000113	  
0.006438	 -0.009942 	 0.000140	  
0.000871	 0.009350 	 0.000088	  
0.004871	 -0.008836 	 0.000102	  
0.000801	 0.008363 	 0.000071	  
0.003792	 -0.007952 	 0.000078	  
0.000750	 0.007564 	 0.000058	  
0.003016	 -0.007228 	 0.000061	  
0.000712	 0.006904 	 0.000048	  
0.002437	 -0.006624 	 0.000050	  
0.000682	 0.006349 	 0.000041	  
0.001993	 -0.006113 	 0.000041	  
0.000659	 0.005876 	 0.000035	  
0.001645	 -0.005676 	 0.000035	  
0.000640	 0.005468 	 0.000030	  
0.001367	 -0.005296 	 0.000030	  
0.000625	 0.005112 	 0.000027	  
0.001141	 -0.004964 	 0.000026	  
0.000613	 0.004800 	 0.000023	  
0.000955	 -0.004671 	 0.000023	  
0.000602	 0.004523 	 0.000021	  
0.000800	 -0.004410 	 0.000020	  
0.000594	 0.004276 	 0.000019	  
0.000669	 -0.004177 	 0.000018	  
0.000586	 0.004054 	 0.000017	  
0.000558	 -0.003967 	 0.000016	  
0.000580	 0.003853 	 0.000015	  
0.000463	 -0.003776 	 0.000014	  
0.000574	 0.003671 	 0.000014	  
0.000380	 -0.003604 	 0.000013	  
0.000569	 0.003506 	 0.000013	  
0.000309	 -0.003446 	 0.000012	  
0.000565	 0.003354 	 0.000012	  
0.000246	 -0.003301 	 0.000011	  
0.000561	 0.003214 	 0.000011	  
0.000190	 -0.003168 	 0.000010	  
0.000558	 0.003085 	 0.000010	  
0.000141	 -0.003045 	 0.000009	  
0.000555	 0.002966 	 0.000009	  
0.000097	 -0.002931 	 0.000009	  
0.000552	 0.002856 	 0.000008	  
0.000058	 -0.002825 	 0.000008	  
0.000550	 0.002753 	 0.000008	  
0.000023	 -0.002726 	 0.000007	  
0.000547	 0.002657 	 0.000007	  
-0.000008	 -0.002634 	 0.000007	  
0.000545	 0.002567 	 0.000007	  
-0.000037	 -0.002548 	 0.000006	  
0.000544	 0.002483 	 0.000006	  
-0.000063	 -0.002467 	 0.000006	  
0.000542	 0.002404 	 0.000006	  
-0.000086	 -0.002391 	 0.000006	  
0.000540	 0.002329 	 0.000006	  
-0.000108	 -0.002319 	 0.000005	  
0.000539	 0.002259 	 0.000005	  
-0.000128	 -0.002252 	 0.000005	  
0.000537	 0.002193 	 0.000005	  
-0.000146	 -0.002188 	 0.000005	  
0.000534	 0.002130 	 0.000005	  
-0.000161	 -0.002125 	 0.000005	  
0.000536	 0.002069 	 0.000005	  
-0.000178	 -0.002069 	 0.000004	  
0.000534	 0.002013 	 0.000004	  
-0.000192	 -0.002013 	 0.000004	  
0.000536	 0.001958 	 0.000004	  
-0.000207	 -0.001965 	 0.000004	  
0.000534	 0.001909 	 0.000004	  
-0.000218	 -0.001915 	 0.000004	  
0.000534	 0.001860 	 0.000004	  
-0.000231	 -0.001872 	 0.000004	  
0.000529	 0.001815 	 0.000004	  
-0.000240	 -0.001824 	 0.000003	  
0.000529	 0.001770 	 0.000003	  
-0.000250	 -0.001781 	 0.000003	  
0.000529	 0.001727 	 0.000003	  
-0.000259	 -0.001740 	 0.000003	  
0.000528	 0.001687 	 0.000003	  
-0.000268	 -0.001701 	 0.000003	  
0.000527	 0.001648 	 0.000003	  
-0.000276	 -0.001663 	 0.000003	  
0.000526	 0.001610 	 0.000003	  
-0.000284	 -0.001627 	 0.000003	  
0.000526	 0.001574 	 0.000003	  
-0.000291	 -0.001593 	 0.000003	  
0.000525	 0.001540 	 0.000003	  
-0.000298	 -0.001560 	 0.000003	  
0.000524	 0.001507 	 0.000003	  
-0.000304	 -0.001528 	 0.000002	  
0.000524	 0.001475 	 0.000002	  
-0.000310	 -0.001497 	 0.000002	  
0.000523	 0.001444 	 0.000002	  
-0.000316	 -0.001468 	 0.000002	  
0.000523	 0.001414 	 0.000002	  
-0.000321	 -0.001439 	 0.000002	  
0.000522	 0.001386 	 0.000002	  
-0.000327	 -0.001411 	 0.000002	  
0.000522	 0.001358 	 0.000002	  
-0.000331	 -0.001385 	 0.000002	  
0.000521	 0.001331 	 0.000002	  
-0.000336	 -0.001359 	 0.000002	  
0.000521	 0.001305 	 0.000002	  
-0.000341	 -0.001334 	 0.000002	  
0.000520	 0.001280 	 0.000002	  
-0.000345	 -0.001310 	 0.000002	  
0.000520	 0.001256 	 0.000002	  
-0.000349	 -0.001287 	 0.000002	  
0.000519	 0.001233 	 0.000002	  
-0.000353	 -0.001265 	 0.000002	  
0.000519	 0.001210 	 0.000002	  
-0.000356	 -0.001243 	 0.000002	  
0.000518	 0.001188 	 0.000002	  
-0.000360	 -0.001222 	 0.000002	  
0.000518	 0.001167 	 0.000002	  
-0.000363	 -0.001201 	 0.000002	  
0.000517	 0.001146 	 0.000002	  
-0.000367	 -0.001181 	 0.000002	  
0.000517	 0.001126 	 0.000002	  
-0.000370	 -0.001162 	 0.000001	  
0.000516	 0.001106 	 0.000001	  
