-0.250486	 0.000000 	 0.062743	  
-0.000774	 0.003084 	 0.000010	  
-0.005330	 -0.016002 	 0.000284	  
0.005606	 -0.001116 	 0.000033	  
0.006478	 0.012834 	 0.000207	  
0.001221	 -0.006127 	 0.000039	  
0.016169	 0.004642 	 0.000283	  
0.003111	 0.007552 	 0.000067	  
0.006111	 -0.011020 	 0.000159	  
-0.007560	 -0.010024 	 0.000158	  
-0.007245	 -0.002526 	 0.000059	  
0.007757	 0.001804 	 0.000063	  
-0.011036	 0.008605 	 0.000196	  
0.001784	 0.019029 	 0.000365	  
0.002692	 0.000404 	 0.000007	  
0.001582	 0.012809 	 0.000167	  
0.008365	 -0.013241 	 0.000245	  
0.009414	 -0.010633 	 0.000202	  
0.012556	 -0.010945 	 0.000277	  
0.010141	 0.011872 	 0.000244	  
-0.004943	 0.007941 	 0.000087	  
-0.010415	 -0.001382 	 0.000110	  
-0.008287	 -0.009568 	 0.000160	  
-0.001568	 0.004113 	 0.000019	  
0.014218	 0.007435 	 0.000257	  
0.007422	 0.019403 	 0.000432	  
0.008051	 0.007473 	 0.000121	  
-0.009462	 0.012511 	 0.000246	  
-0.001270	 0.013320 	 0.000179	  
-0.007321	 -0.013504 	 0.000236	  
0.005340	 -0.002869 	 0.000037	  
0.005588	 -0.000489 	 0.000031	  
-0.002891	 -0.010694 	 0.000123	  
0.002726	 0.010393 	 0.000115	  
-0.003193	 -0.000148 	 0.000010	  
-0.008015	 0.007013 	 0.000113	  
-0.006040	 0.003803 	 0.000051	  
-0.001275	 -0.016004 	 0.000258	  
0.005180	 -0.008551 	 0.000100	  
0.006190	 0.019740 	 0.000428	  
0.004299	 -0.004536 	 0.000039	  
-0.011384	 -0.002073 	 0.000134	  
-0.011284	 0.014273 	 0.000331	  
0.001952	 -0.001449 	 0.000006	  
-0.117595	 -0.054152 	 0.016761	  
0.011153	 -0.006595 	 0.000168	  
0.006658	 -0.013555 	 0.000228	  
0.006265	 -0.002019 	 0.000043	  
-0.008218	 0.018154 	 0.000397	  
0.003768	 0.003621 	 0.000027	  
0.019900	 0.001412 	 0.000398	  
0.007401	 0.010536 	 0.000166	  
0.008788	 -0.002258 	 0.000082	  
0.001233	 -0.004349 	 0.000020	  
0.006119	 -0.016590 	 0.000313	  
-0.005047	 0.002146 	 0.000030	  
-0.026974	 0.005182 	 0.000754	  
0.001706	 0.012567 	 0.000161	  
0.009638	 -0.013310 	 0.000270	  
0.002694	 -0.000846 	 0.000008	  
-0.004504	 -0.002686 	 0.000027	  
-0.000810	 -0.000069 	 0.000001	  
0.022040	 0.012840 	 0.000651	  
0.002492	 0.020878 	 0.000442	  
0.001835	 0.006009 	 0.000039	  
-0.015492	 -0.002920 	 0.000249	  
0.004341	 -0.011397 	 0.000149	  
0.005206	 0.009696 	 0.000121	  
0.007223	 0.002208 	 0.000057	  
-0.025078	 0.025336 	 0.001271	  
-0.005424	 0.003471 	 0.000041	  
-0.010182	 0.004004 	 0.000120	  
-0.004507	 0.017409 	 0.000323	  
0.001633	 -0.018319 	 0.000338	  
-0.001172	 0.000215 	 0.000001	  
0.011167	 0.001811 	 0.000128	  
0.008526	 0.003857 	 0.000088	  
0.011276	 -0.003639 	 0.000140	  
0.004238	 -0.010919 	 0.000137	  
-0.008834	 0.005996 	 0.000114	  
-0.012065	 0.005859 	 0.000180	  
0.006731	 -0.013174 	 0.000219	  
0.011451	 -0.025296 	 0.000771	  
-0.014426	 0.014511 	 0.000419	  
0.002162	 0.002538 	 0.000011	  
-0.006615	 -0.002424 	 0.000050	  
-0.006069	 0.010097 	 0.000139	  
0.002434	 -0.001478 	 0.000008	  
-0.046575	 -0.072543 	 0.007432	  
0.006071	 0.009658 	 0.000130	  
-0.002030	 -0.001723 	 0.000007	  
0.014396	 0.003171 	 0.000217	  
-0.016836	 0.007447 	 0.000339	  
0.002062	 -0.007055 	 0.000054	  
0.003946	 0.001933 	 0.000019	  
0.005941	 0.011478 	 0.000167	  
0.006005	 0.017459 	 0.000341	  
-0.005568	 0.009279 	 0.000117	  
0.021265	 -0.005361 	 0.000481	  
0.004036	 0.010977 	 0.000137	  
-0.020525	 -0.003705 	 0.000435	  
-0.007761	 0.000489 	 0.000060	  
0.008577	 -0.009614 	 0.000166	  
0.004501	 0.001148 	 0.000022	  
-0.004017	 0.003168 	 0.000026	  
-0.001783	 0.001336 	 0.000005	  
0.004053	 0.006811 	 0.000063	  
-0.018205	 0.032451 	 0.001384	  
0.012270	 0.008884 	 0.000229	  
-0.016998	 0.002298 	 0.000294	  
0.018681	 -0.001181 	 0.000350	  
0.006770	 0.011836 	 0.000186	  
-0.008808	 0.007361 	 0.000132	  
-0.031269	 -0.007557 	 0.001035	  
0.003441	 -0.002791 	 0.000020	  
-0.010496	 -0.012933 	 0.000277	  
-0.012486	 0.005456 	 0.000186	  
-0.000338	 -0.008392 	 0.000071	  
0.012042	 -0.002680 	 0.000152	  
0.008718	 -0.002905 	 0.000084	  
0.006738	 0.013016 	 0.000215	  
0.007957	 0.000065 	 0.000063	  
0.007883	 -0.002307 	 0.000067	  
-0.001743	 0.000211 	 0.000003	  
-0.012198	 -0.008006 	 0.000213	  
-0.005657	 -0.012166 	 0.000180	  
0.013475	 -0.018478 	 0.000523	  
-0.015266	 0.010089 	 0.000335	  
-0.004582	 0.009222 	 0.000106	  
-0.004323	 -0.012864 	 0.000184	  
0.010739	 0.018846 	 0.000470	  
0.019721	 -0.004870 	 0.000413	  
-0.015442	 -0.031423 	 0.001226	  
0.003825	 0.012571 	 0.000173	  
