-3.141000	 0.002963	 
-3.147135	 -0.027653	 
-3.153270	 -0.058123	 
-3.159404	 -0.088419	 
-3.165539	 -0.118513	 
-3.171674	 -0.148376	 
-3.177809	 -0.177981	 
-3.183943	 -0.207301	 
-3.190078	 -0.236309	 
-3.196213	 -0.264978	 
-3.202348	 -0.293282	 
-3.208482	 -0.321196	 
-3.214617	 -0.348695	 
-3.220752	 -0.375754	 
-3.226887	 -0.402349	 
-3.233021	 -0.428456	 
-3.239156	 -0.454053	 
-3.245291	 -0.479116	 
-3.251426	 -0.503625	 
-3.257561	 -0.527558	 
-3.263695	 -0.550894	 
-3.269830	 -0.573614	 
-3.275965	 -0.595698	 
-3.282100	 -0.617128	 
-3.288234	 -0.637886	 
-3.294369	 -0.657954	 
-3.300504	 -0.677318	 
-3.306639	 -0.695960	 
-3.312773	 -0.713866	 
-3.318908	 -0.731022	 
-3.325043	 -0.747414	 
-3.331178	 -0.763030	 
-3.337313	 -0.777859	 
-3.343447	 -0.791889	 
-3.349582	 -0.805110	 
-3.355717	 -0.817513	 
-3.361852	 -0.829090	 
-3.367986	 -0.839832	 
-3.374121	 -0.849733	 
-3.380256	 -0.858787	 
-3.386391	 -0.866989	 
-3.392525	 -0.874335	 
-3.398660	 -0.880821	 
-3.404795	 -0.886444	 
-3.410930	 -0.891204	 
-3.417064	 -0.895098	 
-3.423199	 -0.898127	 
-3.429334	 -0.900292	 
-3.435469	 -0.901594	 
-3.441604	 -0.902035	 
-3.447738	 -0.901620	 
-3.453873	 -0.900351	 
-3.460008	 -0.898234	 
-3.466143	 -0.895275	 
-3.472277	 -0.891479	 
-3.478412	 -0.886855	 
-3.484547	 -0.881410	 
-3.490682	 -0.875153	 
-3.496816	 -0.868093	 
-3.502951	 -0.860242	 
-3.509086	 -0.851608	 
-3.515221	 -0.842206	 
-3.521355	 -0.832045	 
-3.527490	 -0.821141	 
-3.533625	 -0.809506	 
-3.539760	 -0.797155	 
-3.545895	 -0.784103	 
-3.552029	 -0.770366	 
-3.558164	 -0.755959	 
-3.564299	 -0.740900	 
-3.570434	 -0.725205	 
-3.576568	 -0.708894	 
-3.582703	 -0.691983	 
-3.588838	 -0.674492	 
-3.594973	 -0.656441	 
-3.601107	 -0.637849	 
-3.607242	 -0.618736	 
-3.613377	 -0.599124	 
-3.619512	 -0.579033	 
-3.625646	 -0.558485	 
-3.631781	 -0.537501	 
-3.637916	 -0.516104	 
-3.644051	 -0.494316	 
-3.650186	 -0.472160	 
-3.656320	 -0.449658	 
-3.662455	 -0.426835	 
-3.668590	 -0.403712	 
-3.674725	 -0.380315	 
-3.680859	 -0.356667	 
-3.686994	 -0.332791	 
-3.693129	 -0.308711	 
-3.699264	 -0.284452	 
-3.705398	 -0.260038	 
-3.711533	 -0.235493	 
-3.717668	 -0.210841	 
-3.723803	 -0.186107	 
-3.729938	 -0.161314	 
-3.736072	 -0.136487	 
-3.742207	 -0.111649	 
-3.748342	 -0.086825	 
-3.754477	 -0.062039	 
-3.760611	 -0.037313	 
-3.766746	 -0.012672	 
-3.772881	 0.011861	 
-3.779016	 0.036263	 
-3.785150	 0.060511	 
-3.791285	 0.084583	 
-3.797420	 0.108456	 
-3.803555	 0.132109	 
-3.809689	 0.155519	 
-3.815824	 0.178666	 
-3.821959	 0.201527	 
-3.828094	 0.224083	 
-3.834229	 0.246314	 
-3.840363	 0.268199	 
-3.846498	 0.289720	 
-3.852633	 0.310857	 
-3.858768	 0.331591	 
-3.864902	 0.351906	 
-3.871037	 0.371783	 
-3.877172	 0.391205	 
-3.883307	 0.410157	 
-3.889441	 0.428621	 
-3.895576	 0.446583	 
-3.901711	 0.464028	 
-3.907846	 0.480942	 
-3.913980	 0.497311	 
-3.920115	 0.513121	 
-3.926250	 0.528362	 
-3.932385	 0.543021	 
-3.938520	 0.557086	 
-3.944654	 0.570547	 
-3.950789	 0.583395	 
-3.956924	 0.595620	 
-3.963059	 0.607213	 
-3.969193	 0.618167	 
-3.975328	 0.628474	 
-3.981463	 0.638128	 
-3.987598	 0.647123	 
-3.993732	 0.655453	 
-3.999867	 0.663115	 
-4.006002	 0.670103	 
-4.012137	 0.676416	 
-4.018271	 0.682050	 
-4.024406	 0.687004	 
-4.030541	 0.691276	 
-4.036676	 0.694866	 
-4.042811	 0.697774	 
-4.048945	 0.700001	 
-4.055080	 0.701549	 
-4.061215	 0.702420	 
-4.067350	 0.702615	 
-4.073484	 0.702140	 
-4.079619	 0.700998	 
-4.085754	 0.699194	 
-4.091889	 0.696733	 
-4.098023	 0.693621	 
-4.104158	 0.689865	 
-4.110293	 0.685472	 
-4.116428	 0.680450	 
-4.122563	 0.674806	 
-4.128697	 0.668551	 
-4.134832	 0.661694	 
-4.140967	 0.654244	 
-4.147102	 0.646212	 
-4.153236	 0.637609	 
-4.159371	 0.628447	 
-4.165506	 0.618738	 
-4.171641	 0.608494	 
-4.177775	 0.597728	 
-4.183910	 0.586454	 
-4.190045	 0.574686	 
-4.196180	 0.562438	 
-4.202314	 0.549724	 
-4.208449	 0.536560	 
-4.214584	 0.522960	 
-4.220719	 0.508942	 
-4.226854	 0.494520	 
-4.232988	 0.479712	 
-4.239123	 0.464533	 
-4.245258	 0.449001	 
-4.251393	 0.433133	 
-4.257527	 0.416947	 
-4.263662	 0.400460	 
-4.269797	 0.383689	 
-4.275932	 0.366654	 
-4.282066	 0.349372	 
-4.288201	 0.331861	 
-4.294336	 0.314140	 
-4.300471	 0.296228	 
-4.306605	 0.278142	 
-4.312740	 0.259903	 
-4.318875	 0.241528	 
-4.325010	 0.223036	 
-4.331145	 0.204446	 
-4.337279	 0.185777	 
-4.343414	 0.167048	 
-4.349549	 0.148276	 
-4.355684	 0.129482	 
-4.361818	 0.110683	 
-4.367953	 0.091897	 
-4.374088	 0.073143	 
-4.380223	 0.054440	 
-4.386357	 0.035805	 
-4.392492	 0.017255	 
-4.398627	 -0.001191	 
-4.404762	 -0.019516	 
-4.410896	 -0.037703	 
-4.417031	 -0.055735	 
-4.423166	 -0.073595	 
-4.429301	 -0.091267	 
-4.435436	 -0.108735	 
-4.441570	 -0.125983	 
-4.447705	 -0.142995	 
-4.453840	 -0.159757	 
-4.459975	 -0.176253	 
-4.466109	 -0.192469	 
-4.472244	 -0.208391	 
-4.478379	 -0.224006	 
-4.484514	 -0.239299	 
-4.490648	 -0.254258	 
-4.496783	 -0.268871	 
-4.502918	 -0.283126	 
-4.509053	 -0.297010	 
-4.515188	 -0.310513	 
-4.521322	 -0.323624	 
-4.527457	 -0.336333	 
-4.533592	 -0.348629	 
-4.539727	 -0.360505	 
-4.545861	 -0.371950	 
-4.551996	 -0.382956	 
-4.558131	 -0.393516	 
-4.564266	 -0.403622	 
-4.570400	 -0.413268	 
-4.576535	 -0.422447	 
-4.582670	 -0.431153	 
-4.588805	 -0.439381	 
-4.594939	 -0.447127	 
-4.601074	 -0.454385	 
-4.607209	 -0.461153	 
-4.613344	 -0.467426	 
-4.619479	 -0.473203	 
-4.625613	 -0.478481	 
-4.631748	 -0.483259	 
-4.637883	 -0.487534	 
-4.644018	 -0.491308	 
-4.650152	 -0.494579	 
-4.656287	 -0.497348	 
-4.662422	 -0.499616	 
-4.668557	 -0.501385	 
-4.674691	 -0.502656	 
-4.680826	 -0.503431	 
-4.686961	 -0.503714	 
-4.693096	 -0.503507	 
-4.699230	 -0.502816	 
-4.705365	 -0.501644	 
-4.711500	 -0.499995	 
-4.717635	 -0.497876	 
-4.723770	 -0.495291	 
-4.729904	 -0.492247	 
-4.736039	 -0.488750	 
-4.742174	 -0.484808	 
-4.748309	 -0.480428	 
-4.754443	 -0.475616	 
-4.760578	 -0.470383	 
-4.766713	 -0.464735	 
-4.772848	 -0.458682	 
-4.778982	 -0.452234	 
-4.785117	 -0.445399	 
-4.791252	 -0.438188	 
-4.797387	 -0.430610	 
-4.803521	 -0.422677	 
-4.809656	 -0.414399	 
-4.815791	 -0.405787	 
-4.821926	 -0.396852	 
-4.828061	 -0.387607	 
-4.834195	 -0.378062	 
-4.840330	 -0.368230	 
-4.846465	 -0.358123	 
-4.852600	 -0.347754	 
-4.858734	 -0.337135	 
-4.864869	 -0.326278	 
-4.871004	 -0.315198	 
-4.877139	 -0.303906	 
-4.883273	 -0.292416	 
-4.889408	 -0.280742	 
-4.895543	 -0.268896	 
-4.901678	 -0.256892	 
-4.907813	 -0.244744	 
-4.913947	 -0.232464	 
-4.920082	 -0.220068	 
-4.926217	 -0.207567	 
-4.932352	 -0.194976	 
-4.938486	 -0.182309	 
-4.944621	 -0.169578	 
-4.950756	 -0.156798	 
-4.956891	 -0.143981	 
-4.963025	 -0.131142	 
-4.969160	 -0.118293	 
-4.975295	 -0.105448	 
-4.981430	 -0.092619	 
-4.987564	 -0.079820	 
-4.993699	 -0.067064	 
-4.999834	 -0.054362	 
-5.005969	 -0.041728	 
-5.012104	 -0.029174	 
-5.018238	 -0.016713	 
-5.024373	 -0.004355	 
-5.030508	 0.007888	 
-5.036643	 0.020003	 
-5.042777	 0.031979	 
-5.048912	 0.043806	 
-5.055047	 0.055473	 
-5.061182	 0.066969	 
-5.067316	 0.078284	 
-5.073451	 0.089408	 
-5.079586	 0.100332	 
-5.085721	 0.111045	 
-5.091855	 0.121540	 
-5.097990	 0.131806	 
-5.104125	 0.141836	 
-5.110260	 0.151622	 
-5.116395	 0.161156	 
-5.122529	 0.170430	 
-5.128664	 0.179438	 
-5.134799	 0.188172	 
-5.140934	 0.196627	 
-5.147068	 0.204796	 
-5.153203	 0.212674	 
-5.159338	 0.220254	 
-5.165473	 0.227534	 
-5.171607	 0.234507	 
-5.177742	 0.241170	 
-5.183877	 0.247519	 
-5.190012	 0.253550	 
-5.196146	 0.259261	 
-5.202281	 0.264649	 
-5.208416	 0.269711	 
-5.214551	 0.274446	 
-5.220686	 0.278852	 
-5.226820	 0.282928	 
-5.232955	 0.286674	 
-5.239090	 0.290088	 
-5.245225	 0.293171	 
-5.251359	 0.295923	 
-5.257494	 0.298345	 
-5.263629	 0.300438	 
-5.269764	 0.302203	 
-5.275898	 0.303642	 
-5.282033	 0.304757	 
-5.288168	 0.305551	 
-5.294303	 0.306027	 
-5.300438	 0.306187	 
-5.306572	 0.306035	 
-5.312707	 0.305574	 
-5.318842	 0.304810	 
-5.324977	 0.303746	 
-5.331111	 0.302386	 
-5.337246	 0.300736	 
-5.343381	 0.298801	 
-5.349516	 0.296587	 
-5.355650	 0.294099	 
-5.361785	 0.291343	 
-5.367920	 0.288326	 
-5.374055	 0.285054	 
-5.380189	 0.281533	 
-5.386324	 0.277771	 
-5.392459	 0.273775	 
-5.398594	 0.269552	 
-5.404729	 0.265109	 
-5.410863	 0.260455	 
-5.416998	 0.255597	 
-5.423133	 0.250543	 
-5.429268	 0.245301	 
-5.435402	 0.239880	 
-5.441537	 0.234288	 
-5.447672	 0.228533	 
-5.453807	 0.222624	 
-5.459941	 0.216570	 
-5.466076	 0.210380	 
-5.472211	 0.204062	 
-5.478346	 0.197625	 
-5.484480	 0.191078	 
-5.490615	 0.184431	 
-5.496750	 0.177691	 
-5.502885	 0.170869	 
-5.509020	 0.163972	 
-5.515154	 0.157011	 
-5.521289	 0.149994	 
-5.527424	 0.142930	 
-5.533559	 0.135827	 
-5.539693	 0.128695	 
-5.545828	 0.121543	 
-5.551963	 0.114379	 
-5.558098	 0.107211	 
-5.564232	 0.100049	 
-5.570367	 0.092900	 
-5.576502	 0.085773	 
-5.582637	 0.078676	 
-5.588771	 0.071617	 
-5.594906	 0.064604	 
-5.601041	 0.057644	 
-5.607176	 0.050746	 
-5.613311	 0.043917	 
-5.619445	 0.037164	 
-5.625580	 0.030493	 
-5.631715	 0.023912	 
-5.637850	 0.017428	 
-5.643984	 0.011047	 
-5.650119	 0.004775	 
-5.656254	 -0.001382	 
-5.662389	 -0.007417	 
-5.668523	 -0.013326	 
-5.674658	 -0.019103	 
-5.680793	 -0.024743	 
-5.686928	 -0.030240	 
-5.693063	 -0.035591	 
-5.699197	 -0.040791	 
-5.705332	 -0.045836	 
-5.711467	 -0.050721	 
-5.717602	 -0.055444	 
-5.723736	 -0.060000	 
-5.729871	 -0.064387	 
-5.736006	 -0.068603	 
-5.742141	 -0.072643	 
-5.748275	 -0.076507	 
-5.754410	 -0.080192	 
-5.760545	 -0.083696	 
-5.766680	 -0.087018	 
-5.772814	 -0.090156	 
-5.778949	 -0.093110	 
-5.785084	 -0.095879	 
-5.791219	 -0.098463	 
-5.797354	 -0.100860	 
-5.803488	 -0.103073	 
-5.809623	 -0.105100	 
-5.815758	 -0.106942	 
-5.821893	 -0.108601	 
-5.828027	 -0.110077	 
-5.834162	 -0.111372	 
-5.840297	 -0.112488	 
-5.846432	 -0.113426	 
-5.852566	 -0.114188	 
-5.858701	 -0.114776	 
-5.864836	 -0.115194	 
-5.870971	 -0.115444	 
-5.877105	 -0.115529	 
-5.883240	 -0.115453	 
-5.889375	 -0.115217	 
-5.895510	 -0.114827	 
-5.901645	 -0.114286	 
-5.907779	 -0.113598	 
-5.913914	 -0.112766	 
-5.920049	 -0.111796	 
-5.926184	 -0.110692	 
-5.932318	 -0.109458	 
-5.938453	 -0.108100	 
-5.944588	 -0.106621	 
-5.950723	 -0.105027	 
-5.956857	 -0.103324	 
-5.962992	 -0.101516	 
-5.969127	 -0.099609	 
-5.975262	 -0.097609	 
-5.981396	 -0.095520	 
-5.987531	 -0.093349	 
-5.993666	 -0.091101	 
-5.999801	 -0.088782	 
-6.005936	 -0.086398	 
-6.012070	 -0.083955	 
-6.018205	 -0.081458	 
-6.024340	 -0.078914	 
-6.030475	 -0.076328	 
-6.036609	 -0.073707	 
-6.042744	 -0.071056	 
-6.048879	 -0.068381	 
-6.055014	 -0.065689	 
-6.061148	 -0.062985	 
-6.067283	 -0.060274	 
-6.073418	 -0.057564	 
-6.079553	 -0.054859	 
-6.085688	 -0.052165	 
-6.091822	 -0.049489	 
-6.097957	 -0.046834	 
-6.104092	 -0.044208	 
-6.110227	 -0.041615	 
-6.116361	 -0.039061	 
-6.122496	 -0.036550	 
-6.128631	 -0.034088	 
-6.134766	 -0.031680	 
-6.140900	 -0.029330	 
-6.147035	 -0.027044	 
-6.153170	 -0.024825	 
-6.159305	 -0.022678	 
-6.165439	 -0.020607	 
-6.171574	 -0.018617	 
-6.177709	 -0.016710	 
-6.183844	 -0.014892	 
-6.189979	 -0.013164	 
-6.196113	 -0.011532	 
-6.202248	 -0.009997	 
-6.208383	 -0.008563	 
-6.214518	 -0.007232	 
-6.220652	 -0.006008	 
-6.226787	 -0.004891	 
-6.232922	 -0.003886	 
-6.239057	 -0.002992	 
-6.245191	 -0.002213	 
-6.251326	 -0.001549	 
-6.257461	 -0.001002	 
-6.263596	 -0.000573	 
-6.269730	 -0.000263	 
-6.275865	 -0.000071	 
-6.282000	 0.000000	 
-6.288135	 -0.000048	 
-6.294270	 -0.000216	 
-6.300404	 -0.000504	 
-6.306539	 -0.000910	 
-6.312674	 -0.001435	 
-6.318809	 -0.002076	 
-6.324943	 -0.002834	 
-6.331078	 -0.003706	 
-6.337213	 -0.004691	 
-6.343348	 -0.005787	 
-6.349482	 -0.006992	 
-6.355617	 -0.008304	 
-6.361752	 -0.009720	 
-6.367887	 -0.011237	 
-6.374021	 -0.012853	 
-6.380156	 -0.014565	 
-6.386291	 -0.016369	 
-6.392426	 -0.018262	 
-6.398561	 -0.020240	 
-6.404695	 -0.022299	 
-6.410830	 -0.024436	 
-6.416965	 -0.026646	 
-6.423100	 -0.028925	 
-6.429234	 -0.031268	 
-6.435369	 -0.033671	 
-6.441504	 -0.036130	 
-6.447639	 -0.038638	 
-6.453773	 -0.041192	 
-6.459908	 -0.043785	 
-6.466043	 -0.046414	 
-6.472178	 -0.049072	 
-6.478313	 -0.051754	 
-6.484447	 -0.054454	 
-6.490582	 -0.057167	 
-6.496717	 -0.059888	 
-6.502852	 -0.062610	 
-6.508986	 -0.065327	 
-6.515121	 -0.068034	 
-6.521256	 -0.070726	 
-6.527391	 -0.073395	 
-6.533525	 -0.076036	 
-6.539660	 -0.078643	 
-6.545795	 -0.081210	 
-6.551930	 -0.083731	 
-6.558064	 -0.086201	 
-6.564199	 -0.088613	 
-6.570334	 -0.090961	 
-6.576469	 -0.093240	 
-6.582604	 -0.095443	 
-6.588738	 -0.097566	 
-6.594873	 -0.099602	 
-6.601008	 -0.101545	 
-6.607143	 -0.103391	 
-6.613277	 -0.105134	 
-6.619412	 -0.106769	 
-6.625547	 -0.108289	 
-6.631682	 -0.109691	 
-6.637816	 -0.110970	 
-6.643951	 -0.112120	 
-6.650086	 -0.113136	 
-6.656221	 -0.114015	 
-6.662355	 -0.114752	 
-6.668490	 -0.115343	 
-6.674625	 -0.115784	 
-6.680760	 -0.116070	 
-6.686895	 -0.116199	 
-6.693029	 -0.116167	 
-6.699164	 -0.115970	 
-6.705299	 -0.115605	 
-6.711434	 -0.115071	 
-6.717568	 -0.114363	 
-6.723703	 -0.113480	 
-6.729838	 -0.112420	 
-6.735973	 -0.111180	 
-6.742107	 -0.109759	 
-6.748242	 -0.108155	 
-6.754377	 -0.106367	 
-6.760512	 -0.104395	 
-6.766646	 -0.102237	 
-6.772781	 -0.099894	 
-6.778916	 -0.097364	 
-6.785051	 -0.094648	 
-6.791186	 -0.091747	 
-6.797320	 -0.088660	 
-6.803455	 -0.085389	 
-6.809590	 -0.081935	 
-6.815725	 -0.078300	 
-6.821859	 -0.074484	 
-6.827994	 -0.070491	 
-6.834129	 -0.066322	 
-6.840264	 -0.061979	 
-6.846398	 -0.057466	 
-6.852533	 -0.052785	 
-6.858668	 -0.047939	 
-6.864803	 -0.042934	 
-6.870938	 -0.037771	 
-6.877072	 -0.032455	 
-6.883207	 -0.026991	 
-6.889342	 -0.021382	 
-6.895477	 -0.015635	 
-6.901611	 -0.009753	 
-6.907746	 -0.003743	 
-6.913881	 0.002391	 
-6.920016	 0.008642	 
-6.926150	 0.015005	 
-6.932285	 0.021473	 
-6.938420	 0.028040	 
-6.944555	 0.034700	 
-6.950689	 0.041445	 
-6.956824	 0.048268	 
-6.962959	 0.055163	 
-6.969094	 0.062122	 
-6.975229	 0.069137	 
-6.981363	 0.076201	 
-6.987498	 0.083306	 
-6.993633	 0.090444	 
-6.999768	 0.097606	 
-7.005902	 0.104785	 
-7.012037	 0.111972	 
-7.018172	 0.119159	 
-7.024307	 0.126337	 
-7.030441	 0.133497	 
-7.036576	 0.140631	 
-7.042711	 0.147730	 
-7.048846	 0.154784	 
-7.054980	 0.161786	 
-7.061115	 0.168725	 
-7.067250	 0.175594	 
-7.073385	 0.182383	 
-7.079520	 0.189083	 
-7.085654	 0.195685	 
-7.091789	 0.202180	 
-7.097924	 0.208559	 
-7.104059	 0.214813	 
-7.110193	 0.220934	 
-7.116328	 0.226912	 
-7.122463	 0.232739	 
