-3.141000 	 -0.004741 
 -3.134865 	 -0.053812 
 -3.128730 	 -0.102844 
 -3.122596 	 -0.151802 
 -3.116461 	 -0.200652 
 -3.110326 	 -0.249358 
 -3.104191 	 -0.297887 
 -3.098057 	 -0.346202 
 -3.091922 	 -0.394270 
 -3.085787 	 -0.442057 
 -3.079652 	 -0.489528 
 -3.073518 	 -0.536650 
 -3.067383 	 -0.583388 
 -3.061248 	 -0.629711 
 -3.055113 	 -0.675586 
 -3.048979 	 -0.720979 
 -3.042844 	 -0.765859 
 -3.036709 	 -0.810194 
 -3.030574 	 -0.853954 
 -3.024439 	 -0.897106 
 -3.018305 	 -0.939622 
 -3.012170 	 -0.981472 
 -3.006035 	 -1.022626 
 -2.999900 	 -1.063057 
 -2.993766 	 -1.102735 
 -2.987631 	 -1.141635 
 -2.981496 	 -1.179728 
 -2.975361 	 -1.216990 
 -2.969227 	 -1.253395 
 -2.963092 	 -1.288919 
 -2.956957 	 -1.323537 
 -2.950822 	 -1.357226 
 -2.944687 	 -1.389965 
 -2.938553 	 -1.421732 
 -2.932418 	 -1.452505 
 -2.926283 	 -1.482265 
 -2.920148 	 -1.510993 
 -2.914014 	 -1.538671 
 -2.907879 	 -1.565281 
 -2.901744 	 -1.590807 
 -2.895609 	 -1.615233 
 -2.889475 	 -1.638545 
 -2.883340 	 -1.660728 
 -2.877205 	 -1.681770 
 -2.871070 	 -1.701659 
 -2.864936 	 -1.720383 
 -2.858801 	 -1.737934 
 -2.852666 	 -1.754301 
 -2.846531 	 -1.769476 
 -2.840396 	 -1.783453 
 -2.834262 	 -1.796225 
 -2.828127 	 -1.807786 
 -2.821992 	 -1.818133 
 -2.815857 	 -1.827263 
 -2.809723 	 -1.835173 
 -2.803588 	 -1.841861 
 -2.797453 	 -1.847327 
 -2.791318 	 -1.851573 
 -2.785184 	 -1.854599 
 -2.779049 	 -1.856408 
 -2.772914 	 -1.857004 
 -2.766779 	 -1.856391 
 -2.760645 	 -1.854574 
 -2.754510 	 -1.851561 
 -2.748375 	 -1.847358 
 -2.742240 	 -1.841973 
 -2.736105 	 -1.835417 
 -2.729971 	 -1.827698 
 -2.723836 	 -1.818828 
 -2.717701 	 -1.808819 
 -2.711566 	 -1.797684 
 -2.705432 	 -1.785436 
 -2.699297 	 -1.772089 
 -2.693162 	 -1.757660 
 -2.687027 	 -1.742164 
 -2.680893 	 -1.725618 
 -2.674758 	 -1.708040 
 -2.668623 	 -1.689449 
 -2.662488 	 -1.669863 
 -2.656354 	 -1.649303 
 -2.650219 	 -1.627789 
 -2.644084 	 -1.605343 
 -2.637949 	 -1.581988 
 -2.631814 	 -1.557744 
 -2.625680 	 -1.532637 
 -2.619545 	 -1.506690 
 -2.613410 	 -1.479928 
 -2.607275 	 -1.452375 
 -2.601141 	 -1.424058 
 -2.595006 	 -1.395002 
 -2.588871 	 -1.365234 
 -2.582736 	 -1.334782 
 -2.576602 	 -1.303673 
 -2.570467 	 -1.271934 
 -2.564332 	 -1.239595 
 -2.558197 	 -1.206684 
 -2.552062 	 -1.173231 
 -2.545928 	 -1.139264 
 -2.539793 	 -1.104813 
 -2.533658 	 -1.069908 
 -2.527523 	 -1.034580 
 -2.521389 	 -0.998858 
 -2.515254 	 -0.962774 
 -2.509119 	 -0.926357 
 -2.502984 	 -0.889640 
 -2.496850 	 -0.852652 
 -2.490715 	 -0.815424 
 -2.484580 	 -0.777988 
 -2.478445 	 -0.740375 
 -2.472311 	 -0.702615 
 -2.466176 	 -0.664740 
 -2.460041 	 -0.626780 
 -2.453906 	 -0.588766 
 -2.447771 	 -0.550729 
 -2.441637 	 -0.512699 
 -2.435502 	 -0.474707 
 -2.429367 	 -0.436782 
 -2.423232 	 -0.398954 
 -2.417098 	 -0.361253 
 -2.410963 	 -0.323708 
 -2.404828 	 -0.286348 
 -2.398693 	 -0.249203 
 -2.392559 	 -0.212299 
 -2.386424 	 -0.175665 
 -2.380289 	 -0.139328 
 -2.374154 	 -0.103315 
 -2.368020 	 -0.067654 
 -2.361885 	 -0.032369 
 -2.355750 	 0.002513 
 -2.349615 	 0.036968 
 -2.343480 	 0.070971 
 -2.337346 	 0.104497 
 -2.331211 	 0.137525 
 -2.325076 	 0.170030 
 -2.318941 	 0.201991 
 -2.312807 	 0.233386 
 -2.306672 	 0.264195 
 -2.300537 	 0.294398 
 -2.294402 	 0.323974 
 -2.288268 	 0.352906 
 -2.282133 	 0.381174 
 -2.275998 	 0.408763 
 -2.269863 	 0.435655 
 -2.263729 	 0.461835 
 -2.257594 	 0.487287 
 -2.251459 	 0.511998 
 -2.245324 	 0.535954 
 -2.239189 	 0.559142 
 -2.233055 	 0.581550 
 -2.226920 	 0.603168 
 -2.220785 	 0.623986 
 -2.214650 	 0.643994 
 -2.208516 	 0.663183 
 -2.202381 	 0.681546 
 -2.196246 	 0.699077 
 -2.190111 	 0.715768 
 -2.183977 	 0.731616 
 -2.177842 	 0.746615 
 -2.171707 	 0.760763 
 -2.165572 	 0.774057 
 -2.159437 	 0.786494 
 -2.153303 	 0.798076 
 -2.147168 	 0.808800 
 -2.141033 	 0.818669 
 -2.134898 	 0.827683 
 -2.128764 	 0.835846 
 -2.122629 	 0.843160 
 -2.116494 	 0.849631 
 -2.110359 	 0.855262 
 -2.104225 	 0.860059 
 -2.098090 	 0.864030 
 -2.091955 	 0.867181 
 -2.085820 	 0.869521 
 -2.079686 	 0.871058 
 -2.073551 	 0.871802 
 -2.067416 	 0.871763 
 -2.061281 	 0.870954 
 -2.055146 	 0.869384 
 -2.049012 	 0.867067 
 -2.042877 	 0.864016 
 -2.036742 	 0.860245 
 -2.030607 	 0.855769 
 -2.024473 	 0.850601 
 -2.018338 	 0.844759 
 -2.012203 	 0.838258 
 -2.006068 	 0.831116 
 -1.999934 	 0.823349 
 -1.993799 	 0.814976 
 -1.987664 	 0.806016 
 -1.981529 	 0.796486 
 -1.975395 	 0.786407 
 -1.969260 	 0.775799 
 -1.963125 	 0.764682 
 -1.956990 	 0.753076 
 -1.950855 	 0.741003 
 -1.944721 	 0.728484 
 -1.938586 	 0.715541 
 -1.932451 	 0.702196 
 -1.926316 	 0.688472 
 -1.920182 	 0.674391 
 -1.914047 	 0.659976 
 -1.907912 	 0.645250 
 -1.901777 	 0.630237 
 -1.895643 	 0.614959 
 -1.889508 	 0.599441 
 -1.883373 	 0.583707 
 -1.877238 	 0.567779 
 -1.871104 	 0.551683 
 -1.864969 	 0.535441 
 -1.858834 	 0.519078 
 -1.852699 	 0.502617 
 -1.846564 	 0.486083 
 -1.840430 	 0.469500 
 -1.834295 	 0.452890 
 -1.828160 	 0.436277 
 -1.822025 	 0.419686 
 -1.815891 	 0.403139 
 -1.809756 	 0.386659 
 -1.803621 	 0.370269 
 -1.797486 	 0.353992 
 -1.791352 	 0.337850 
 -1.785217 	 0.321865 
 -1.779082 	 0.306059 
 -1.772947 	 0.290453 
 -1.766812 	 0.275069 
 -1.760678 	 0.259928 
 -1.754543 	 0.245048 
 -1.748408 	 0.230451 
 -1.742273 	 0.216156 
 -1.736139 	 0.202182 
 -1.730004 	 0.188547 
 -1.723869 	 0.175269 
 -1.717734 	 0.162366 
 -1.711600 	 0.149855 
 -1.705465 	 0.137752 
 -1.699330 	 0.126073 
 -1.693195 	 0.114834 
 -1.687061 	 0.104048 
 -1.680926 	 0.093730 
 -1.674791 	 0.083894 
 -1.668656 	 0.074552 
 -1.662521 	 0.065716 
 -1.656387 	 0.057397 
 -1.650252 	 0.049607 
 -1.644117 	 0.042356 
 -1.637982 	 0.035652 
 -1.631848 	 0.029504 
 -1.625713 	 0.023921 
 -1.619578 	 0.018909 
 -1.613443 	 0.014475 
 -1.607309 	 0.010625 
 -1.601174 	 0.007363 
 -1.595039 	 0.004694 
 -1.588904 	 0.002621 
 -1.582770 	 0.001146 
 -1.576635 	 0.000273 
 -1.570500 	 0.000001 
 -1.564365 	 0.000331 
 -1.558230 	 0.001263 
 -1.552096 	 0.002795 
 -1.545961 	 0.004926 
 -1.539826 	 0.007652 
 -1.533691 	 0.010971 
 -1.527557 	 0.014878 
 -1.521422 	 0.019368 
